ID,Artist,Streams
99,Megan Thee Stallion,84698255
100,Wiz Khalifa,83326730
101,Blxst,82000753
102,Amanda Reifer,82000753
103,Swae Lee,81057078
104,Lewis Capaldi,80980630
105,Queen,78739488
106,Sia,78202362
107,Quevedo,77493184
108,Conan Gray,76929700
109,Steve Lacy,76920242
110,Benson Boone,75789638
111,Jax Jones,75423271
112,MNEK,75423271
113,Duki,75406135
114,Vance Joy,74411367
115,De La Ghetto,74221688
116,Young Thug,73811410
117,The Killers,73744576
118,Sebastian Yatra,73605615
119,Coolio,72736183
120,L.V.,72736183
121,Wizkid,72530848
122,Kyla,72530848
123,CKay,71677383
124,Mr.Kitty,70675135
125,Nicky Youre,69734187
126,dazy,69734187
127,Mora,69336871
128,Sech,69336871
129,IVE,66937278
130,Shae Gill,65145104
131,Ali Sethi,65145104
132,BoyWithUke,64785584
133,Daft Punk,64083478
134,Nate Dogg,63611698
135,Kanye West,59309330
136,zzoilo,58631212
137,Aitana,58631212
138,PSY,57882567
139,SUGA,57882567
140,Demi Lovato,57819585
141,Blessd,57140327
142,Justin Quiles,57140327
143,Lenny Tavárez,57140327
144,The Goo Goo Dolls,56080494
145,Lady Gaga,55278758
146,Chris Jedi,54729451
147,Anuel AA,54729451
148,Ñengo Flow,54729451
149,Lauren Spencer Smith,54704791
150,Surf Curse,52315745
151,C. Tangana,50189950
152,Kodak Black,49868534
153,Tiago PZK,49527899
154,Lil Tjay,48495538
155,Tyler,47561250
156,The Creator,47561250
157,David Guetta,47211496
158,Becky Hill,47211496
159,Ella Henderson,47211496
160,Macklemore & Ryan Lewis,45252341
161,Macklemore,45252341
162,Ryan Lewis,45252341
163,Ray Dalton,45252341
164,Tones And I,45249791
165,Leah Kate,43939041
166,Snoop Dogg,43392141
167,Teto,42952894
168,Pharrell Williams,41730110
169,Don Toliver,40694325
170,Hozier,40206712
171,J Balvin,39641932
172,Frank Ocean,39539460
173,Jessi,39439787
174,Paloma Faith,39331001
175,Luciano,39324257
176,Anderson .Paak,39019006
177,Silk Sonic,39019006
178,Jimin,37311739
179,HA SUNG WOON,37311739
180,Dr. Dre,36724480
181,Dave,36326519
182,Sleepy Hallow,35833473
183,347aidan,35833473
184,Imanbek,35830729
185,BYOR,35830729
186,The Police,35415984
187,Felipe Amorim,35330043
188,Carolina Gaitán - La Gaita,34705875
189,Mauro Castillo,34705875
190,Adassa,34705875
191,Rhenzy Feliz,34705875
192,Diane Guerrero,34705875
193,Stephanie Beatriz,34705875
194,Encanto - Cast,34705875
195,One Direction,33379368
196,Beyoncé,33154899
197,AnnenMayKantereit,33006066
198,Giant Rooks,33006066
199,Davi Kneip,31943674
200,Mc Frog,31943674
201,Dj Gabriel do Borel,31943674
202,Luísa Sonza,31943674
203,Matuê,31789334
204,WIU,31789334
205,Aventura,31451477
206,Sampha,31352437
207,Musical Youth,31251332
208,Jovem Dionisio,31160840
209,Polo G,30800752
210,LE SSERAFIM,30638992
211,Jung Kook,30313629
212,Labrinth,29752038
213,Morgan Wallen,29298232
214,The Chainsmokers,29021804
215,Kevin Kaarl,28990428
216,James Hype,28204173
217,Miggy Dela Rosa,28204173
218,La Pantera,27284946
219,Juseph,27284946
220,Abhir Hathi,27284946
221,Bejo,27284946
222,Cruz Cafuné,27284946
223,EL IMA,27284946
224,Gunna,26630298
225,PEDRO SAMPAIO,26143432
226,Mc Pedrinho,26143432
227,Swedish House Mafia,26039954
228,Em Beihold,26036918
229,Eden Muñoz,25765248
230,Lil Baby,25399759
231,Tears For Fears,25109667
232,Villano Antillano,24701222
233,The Rare Occasions,24599196
234,Ozuna,24555321
235,Taylour Paige,24404300
236,Paloma Mami,24013450
237,LISA,23886738
238,Project Pat,23533899
239,NEIKED,23365929
240,Mae Muller,23365929
241,Baby Keem,22468723
242,Sam Dew,22468723
243,Kali Uchis,22413539
244,24kGoldn,22277773
245,iann dior,22277773
246,Guns N' Roses,21932229
247,Sean Paul,21779316
248,50 Cent,21540412
249,Marshmello,21374636
250,John Legend,21340951
251,Bradley Cooper,21295197
252,Childish Gambino,18679089
253,Victor Cibrian,18626277
254,ROSALÍA,17998813
255,Matheus Fernandes,17579560
256,Xand Avião,17579560
257,Summer Walker,17034841
258,Ghostface Killah,17034841
259,Nile Rodgers,16582399
260,Halsey,14117703
261,Morat,13186691
262,Tanna Leone,12872010
263,Sidhu Moose Wala,12769116
264,Luke Combs,12670493
265,cakal,12664655
266,Ak4:20,12166226
267,Yahritza Y Su Esencia,11780934
268,JNR CHOI,11085933
269,Sam Tompkins,11085933
270,Dido,10743053
271,Stray Kids,10740710
272,blackbear,10716787
273,Juice WRLD,10673531
274,Hugo & Guilherme,10648662
275,Marília Mendonça,10648662
276,Luude,10635271
277,Colin Hay,10635271
278,Beth Gibbons,10212763
279,NAYEON,8941043
280,YoungBoy Never Broke Again,8186777
281,KALUSH,8051373
282,Kalush Orchestra,8051373
283,Fleet Foxes,7726444
284,My Chemical Romance,6859683
285,t-low,6841626
286,Miksu / Macloud,6841626
287,Zé Felipe,6832379
288,MC Mari,6832379
289,Chanel,6017354
290,A$AP Rocky,6006747
291,Alonzo,5892932
292,Ninho,5892932
293,Naps,5892932
294,Sam Ryder,5867579
295,Jay Rock,5820020
296,Gesaffelstein,5788680
297,Lord Huron,5558870
298,4*TOWN (From Disney and Pixar’s Turning Red),5545112
299,Jordan Fisher,5545112
300,Finneas O'Connell,5545112
301,Topher Ngo,5545112
302,Grayson Villanueva,5545112
303,Josh Levi,5545112
304,BIGBANG,5439065
305,Pusha T,5431948
306,Lil Uzi Vert,5431948
307,Christian Nodal,5423320
308,Southside,5338777
309,Travis Scott,5338777
310,Rvssian,5325711
311,Chris Brown,5325711
312,JVKE,5288350
313,Yeat,5263616
