ID,Artist,Streams
124,Justin Quiles,82774117
125,Guaynaa,81298570
126,Jawsh 685,80484781
127,Eminem,79974285
128,Coldplay,79881267
129,mgk,78792936
130,Tainy,78267407
131,DJ Khaled,77348287
132,AURORA,77046397
133,Hozier,76380177
134,Lil Mosey,75579169
135,Fleetwood Mac,72337409
136,Halsey,72184944
137,The Chainsmokers,72169112
138,Daft Punk,70528618
139,John Legend,70482937
140,Future,70165546
141,Israel & Rodolffo,69375780
142,Raí Saia Rodada,68852388
143,Marshmello,67544492
144,DJ Ivis,67419995
145,JP Saxe,67317419
146,Julia Michaels,67317419
147,RAYE,66731820
148,David Guetta,66731820
149,The Police,66216422
150,Pooh Shiesty,66084521
151,Demi Lovato,64167167
152,OneRepublic,63881493
153,Vance Joy,63575068
154,Gotye,63111407
155,Kimbra,63111407
156,Twenty One Pilots,62955511
157,Trevor Daniel,62719784
158,Os Barões Da Pisadinha,62438433
159,Nirvana,61952321
160,Diego & Victor Hugo,61176269
161,Bruno & Marrone,61176269
162,Fivio Foreign,61161428
163,Ritt Momney,61133035
164,Evaluna Montaner,60922323
165,Ofenbach,59000376
166,Bizarrap,58155869
167,Wesley Safadão,57279225
168,Mariah Angeliq,56207542
169,Adam Levine,54184296
170,Romeo Santos,52545796
171,Tarcísio do Acordeon,51420962
172,KEVIN ROLDAN,51253710
173,Bryant Myers,51253710
174,Lyanno,51253710
175,Casper Magico,51014980
176,Wisin & Yandel,51014980
177,El Alfa,50745865
178,A Boogie Wit da Hoodie,49155774
179,Avicii,49020324
180,The Academy: Segunda Misión,48818853
181,L-Gante,46029424
182,Mother Mother,45675604
183,Young Stoner Life,44863934
184,Young Thug,44863934
185,P!nk,43361640
186,Willow Sage Hart,43361640
187,Gera MX,43241080
188,Christian Nodal,43241080
189,KHEA,43074557
190,Duki,43074557
191,Chencho Corleone,41503159
192,Malu,40282329
193,DJ Lucas Beat,40282329
194,Beach Bunny,38815801
195,Maria Becerra,38693369
196,Nicki Minaj,38343655
197,Rick Ross,38173066
198,Nuka,37699908
199,Lagique,37512410
200,The Killers,36688126
201,Jack Harlow,36433341
202,Lenny Tavárez,33955264
203,Sia,33924890
204,Ashnikko,32858386
205,Princess Nokia,32858386
206,Rusherking,32429756
207,LIT killah,32429756
208,Tiago PZK,32429756
209,Macklemore & Ryan Lewis,31116114
210,Macklemore,31116114
211,Ryan Lewis,31116114
212,Ray Dalton,31116114
213,Offset,28824205
214,Moneybagg Yo,28824205
215,Tom Odell,28802890
216,DJ Nelson,28598588
217,Robin Schulz,28425638
218,KIDDO,28425638
219,MARINA,26625163
220,Tory Lanez,26348247
221,Lil Wayne,26348247
222,Russ Millions,26287646
223,Tion Wayne,26287646
224,BLACKPINK,25471055
225,BANNERS,25274317
226,Tame Impala,25102124
227,Maren Morris,23926807
228,Lele Pons,22829918
229,Quarterhead,21487966
230,Norma Jean Martine,21487966
231,Dj Guuga,21043285
232,Lil Peep,20500013
233,Troye Sivan,19821981
234,Alok,19320477
235,Mc Don Juan,19320477
236,Dj GBR,19320477
237,Beéle,17211543
238,Mambo Kingz,17211543
239,DJ Luian,17211543
240,Darell,17211543
241,Hugo & Guilherme,15599730
242,Sam Fischer,15571498
243,Dominic Fike,15491221
244,Hippie Sabotage,15486045
245,Arizona Zervas,15446032
246,Wiz Khalifa,15432150
247,Burna Boy,15318151
248,DJ Snake,15286326
249,Linkin Park,15090260
250,Clairo,15081883
251,a-ha,15078534
252,DMX,14626871
253,Majestic,13085047
254,Boney M.,13085047
255,Sabrina Carpenter,11796926
256,Lana Del Rey,11215794
257,21 Savage,11199328
258,C. Tangana,10954040
259,NF,10911834
260,BØRNS,10146198
261,BEAM,10024729
262,Sara Kays,10011059
263,Wizkid,9987786
264,Kyla,9987786
265,Quavo,9980393
266,Ed Sheeran & Justin Bieber,9881519
267,ArrDee,8665633
268,E1 (3x3),8665633
269,ZT (3x3),8665633
270,Bugzy Malone,8665633
271,Buni,8665633
272,Darkoo,8665633
273,ITZY,8072544
274,Baby Keem,7939784
275,Snow Tha Product,6893936
276,Colbie Caillat,6508683
277,Kellin Quinn,6325080
278,Rod Wave,6292362
279,TINI,6263613
280,KSI,6155698
281,YUNGBLUD,6155698
282,Bausa,5936752
283,Apache 207,5936752
284,Keith Urban,5889939
285,Niño de Elche,5874460
286,La Húngara,5874460
287,Anitta,5768836
288,Måneskin,5604894
289,Surf Curse,5590424
290,StarBoi3,5566956
291,H.E.R.,5531998
292,Chris Brown,5531998
293,Madame,5510906
294,Mora,5476770
295,CORPSE,5439646
296,Zoe Wees,5410730
297,Clever,5393459
298,Francesca Michielin,5321946
299,Fedez,5321946
300,Tom Grennan,5244306
301,NATHY PELUSO,5232509
302,Booba,5208787
303,JSX,5208787
304,EST Gee,5170861
305,Jorge,5159208
306,Joyner Lucas,5118234
307,Ed Maverick,5079580
308,Pamungkas,5052557
309,Hopsin,5013851
310,Mimi Webb,4998044
311,Surf Mesa,4908929
312,Emilee,4908929
313,Oasis,4902737
