ID,Artist,Streams
287,CAPO,4227364
288,SCH,4227364
289,KITSCHKRIEG,4174519
290,SFR,4174519
291,GRiNGO,4174519
292,Ufo361,4174519
293,Trettmann,4174519
294,GASHI,4154838
295,Russ,4133199
296,Veysel,4104415
297,LANY,4096656
298,Aretha Franklin,4027932
299,Mumford & Sons,3950404
300,Hozier,3925803
301,Famous Dex,3924788
302,RIN,3905724
303,Nick Jonas,3821018
304,Robin Schulz,3821018
305,Journey,3782620
306,Aitana,3773032
