ID,Artist,Streams
180,Selena Gomez,39303703
181,Wes,38634962
182,Miley Cyrus,38252010
183,Ali Gatie,38215631
184,Lil Tecca,37101758
185,Trippie Redd,37048317
186,Pablo Alborán,36388530
187,Headie One,35593666
188,Tina Turner,34385883
189,Juhn,33975835
190,Lil Nas X,33781766
191,Billy Ray Cyrus,33781766
192,Gucci Mane,33063823
193,Sam Fischer,32965976
194,Arcángel,32770618
195,Sleepy Hallow,32184058
196,Fousheé,32184058
197,Juanfran,31705691
198,NAV,29278606
199,Tyla Yaweh,29235093
200,Ty Dolla $ign,29221189
201,FKA twigs,29221189
202,Skrillex,29221189
203,Y2K,29077649
204,bbno$,29077649
205,Two Maloka,29000831
206,DJ Léo da 17,29000831
207,BØRNS,28059938
208,Noah Cyrus,27285456
209,Passenger,27205087
210,Burna Boy,24282141
211,TWICE,23329682
212,VIZE,23065836
213,Tom Gregory,23065836
214,KEVVO,23010513
215,Bryant Myers,23010513
216,Lyanno,23010513
217,Jonas Brothers,22977019
218,Lauv,22670811
219,J. Cole,20831587
220,Katy Perry,20759470
221,Disclosure,20490727
222,mgk,20314919
223,Internet Money,19804278
224,Don Omar,19557323
225,Rowdy Rebel,19039993
226,Labrinth,18924070
227,Pashanim,18743366
228,Saweetie,18188963
229,Rick Ross,17797274
230,Avicii,17670201
231,Panic! At The Disco,17664986
232,The Killers,17605679
233,Capital Bra,16868721
234,Morgan Wallen,16054613
235,Enrique Iglesias,15301539
236,Luciano,15248923
237,One Direction,14591453
238,Jamule,14568113
239,Alexander 23,14303403
240,Markim WF,14219460
241,Chael Produciendo,14088650
242,Alida,13999907
243,Puri,13625971
244,Jhorrmountain,13625971
245,PUBLIC,13552915
246,Normani,13159853
247,Bonez MC,12382046
248,Logic,12305780
249,Super Yei,12066119
250,Sammy,12066119
251,Jone Quest,12066119
252,Towy,12066119
253,Osquel,12066119
254,Beltito,12066119
255,Sammy & Falsetto,12066119
256,Bosh,10691967
257,KC Rebell,10630726
258,Summer Cem,10445852
259,Ufo361,9936860
260,Kendrick Lamar,9898641
261,Jay Rock,9898641
262,Madison Beer,9787729
263,PARTYNEXTDOOR,9685291
264,Rihanna,9685291
265,Natalie Taylor,9434183
266,KITSCHKRIEG,9152119
267,SFR,9152119
268,BANNERS,9045157
269,Zara Larsson,9019157
270,twocolors,8920627
271,Alec Benjamin,8886403
272,Journey,8828011
273,The Police,8624541
274,KHEA,7793597
275,Lenny Santos,7793597
276,ITZY,7006754
277,Jerry Di,6677147
278,Kofs,6335268
279,Soso Maness,6335268
280,Elams,6335268
281,Jul,6335268
282,SCH,6335268
283,Naps,6335268
284,Solda,6335268
285,Houari,6335268
286,13 Organisé,6335268
287,Kontra K,5867111
288,Samra,5867111
289,Bozza,5827600
290,A$AP Ferg,5768616
291,MadeinTYO,5768616
292,Clueso,5600868
293,Joji,5556471
294,Diplo,5556471
295,AJ Tracey,5454544
296,Stormzy,5454544
297,CRO,5440253
298,Miksu / Macloud,5415994
299,Madonna,5254969
300,Missy Elliott,5254969
301,The Blessed Madonna,5254969
302,Shablo,5171235
303,Geolier,5171235
304,Sfera Ebbasta,5171235
305,CÉLINE,5113459
306,A Boogie Wit da Hoodie,5095478
307,Red Velvet - IRENE & SEULGI,5030481
308,Sonus030,4823401
309,Shirin David,4803071
310,Demi Lovato,4764355
311,Childish Gambino,4727415
312,Bausa,4685894
313,Juju,4685894
314,Manuel Turizo,4622340
315,Bring Me The Horizon,4545883
316,Farruko,4432324
317,Tego Calderón,4380714
318,Boomdabash,4374448
319,Alessandra Amoroso,4374448
320,YNW Melly,4296154
321,Twenty One Pilots,4252898
