ID,Artist,Streams
182,Offset,42295516
183,Duki,42056321
184,Residente,41272852
185,Yebba,40819170
186,Apache 207,40665258
187,Loredana,39049591
188,Ink,38339275
189,TOTO,38053164
190,David Bowie,35906493
191,BLACKPINK,35681247
192,Diplo,35284592
193,Mark Ronson,34413994
194,Lil Uzi Vert,34387727
195,Beyoncé,33557008
196,Loud Luxury,33163077
197,Brando,33163077
198,mgk,32643819
199,YUNGBLUD,32643819
200,Travis Barker,32643819
201,Jorja Smith,32070487
202,Burna Boy,32070487
203,Zedd,31883280
204,Maren Morris,31883280
205,Grey,31883280
206,Ashley O,31025000
207,SZA,30667080
208,WOS,29116081
209,Jessie Reyez,26935778
210,Kina,26539428
211,Snøw,26539428
212,The Police,26305187
213,Dímelo Flow,24389450
214,Dreamville,24220623
215,Rag'n'Bone Man,23112734
216,Dave,22488811
217,Dua Lipa,22408570
218,ZAYN,22035181
219,Zhavia,22035181
220,Jason Mraz,21909760
221,Journey,21853590
222,MACHETE,21509391
223,Regard,21204063
224,9lokknine,20967699
225,Chris Stapleton,19574654
226,Bruno Mars,19574654
227,A$AP Rocky,19188908
228,Quavo,17388352
229,Bizarrap,16886557
230,Nicki Nicole,16886557
231,Reik,16480063
232,Lalo Ebratt,16480063
233,Joji,15835573
234,Mason Ramsey,15525284
235,RAF Camora,14635506
236,Charlie Puth,14632075
237,Logic,14544388
238,Martin Solveig,14160114
239,Aaron Smith,13674192
240,Krono,13674192
241,Luvli,13674192
242,Jax Jones,13458887
243,Saweetie,13333839
244,Trippie Redd,13268553
245,MERO,12964946
246,MadeinTYO,12923527
247,Major Lazer,12811244
248,El Alfa,12811244
249,JAY-Z,12651284
250,Childish Gambino,12651284
251,Oumou Sangaré,12651284
252,Reynmen,12299714
253,JID,12044654
254,Bas,12044654
255,LEA,11726688
256,Blue Ivy,11457783
257,SAINt JHN,11457783
258,Wizkid,11457783
259,Young Nudy,11203791
260,Dani Faiv,10953128
261,thasup,10953128
262,Fabri Fibra,10953128
263,Salmo,10556263
264,Labrinth,10429293
265,Zendaya,10429293
266,Norm Ender,10248859
267,RM,9920697
268,BROCKHAMPTON,9820481
269,Mozzik,9789308
270,Piso 21,9380416
271,Micro TDH,9380416
272,The Chicks,9363501
273,Madison Beer,8974052
274,Europa,8974052
275,Ella Mai,8921516
276,Theresa Rex,8914038
277,J Hus,8830186
278,Skrillex,7898725
279,H.E.R.,7714728
280,Lute,7594957
281,EARTHGANG,6622779
282,Rich Music LTD,6188647
283,Wisin,6188647
284,Bushido,6053873
285,Animus,6053873
286,Summer Cem,6047678
287,Luciano,6047678
288,Lazza,5616755
289,Guapdad 4000,5421875
290,Reese LAFLARE,5421875
291,Jace,5421875
292,Mez,5421875
293,Smokepurpp,5421875
294,Buddy,5421875
295,Ski Mask The Slump God,5421875
296,Big Sean,5275170
297,Hit-Boy,5275170
298,A$AP Ferg,5275170
299,C. Tangana,5238187
300,Paloma Mami,5238187
301,RIN,5126611
302,TWICE,5077884
303,Death Cab for Cutie,5052724
304,Earth,4986728
305,Wind & Fire,4986728
306,KC Rebell,4956887
307,Nitro,4939508
308,Marracash,4939508
309,Shindy,4664620
310,Noriel,4616032
311,Rauw Alejandro,4616032
312,Almighty,4616032
313,Ky-Mani Marley,4599461
314,Stefflon Don,4599461
315,Vybz Kartel,4599461
316,Cordae,4557573
317,Anderson .Paak,4557573
318,Morgan Wallen,4495397
319,Ufo361,4462744
320,The Killers,4452265
321,Anitta,4426272
322,Kodak Black,4394111
323,Lil Duke,4302449
324,Romeo Santos,4293347
