ID,Artist,Streams
141,Dove Cameron,69763859
142,Ava Max,68031796
143,Danny Ocean,66228392
144,Ghost,65980055
145,Coolio,65120364
146,L.V.,65120364
147,Benson Boone,64601358
148,Lyanno,63806104
149,Brray,63806104
150,Daniel Caesar,63083504
151,Giveon,63083504
152,WILLOW,62323791
153,Rex Orange County,61191330
154,The Marías,60461309
155,j-hope,59091675
156,Grupo Marca Registrada,58369694
157,Junior H,58369694
158,Avicii,58231086
159,Becky Hill,57975903
160,Ella Henderson,57975903
161,Luis R Conriquez,56187494
162,Pharrell Williams,54041366
163,Britney Spears,52710378
164,Shawn Mendes,52650526
165,Panic! At The Disco,52638699
166,Maldy,52545395
167,Ana Castela,51392145
168,Melody,51392145
169,Dj Chris No Beat,51392145
170,Jaymes Young,49719520
171,IVE,48823129
172,Justin Timberlake,48540121
173,Halsey,48540121
174,Beach Weather,48015466
175,Tiago PZK,47896376
176,Kordhell,45142866
177,Roddy Ricch,44126523
178,Megan Thee Stallion,43949914
179,Zion & Lennox,43077195
180,Macklemore & Ryan Lewis,42510927
181,Macklemore,42510927
182,Ryan Lewis,42510927
183,Ray Dalton,42510927
184,Troye Sivan,42496055
185,Selena Gomez,41497171
186,zzoilo,40542031
187,Aitana,40542031
188,JVKE,40502394
189,Sam Smith,38701081
190,Peso Pluma,38160980
191,TWICE,38022698
192,Shae Gill,37080137
193,Ali Sethi,37080137
194,Black Eyed Peas,36963521
195,Daddy Yankee,36940420
196,Young Thug,33926064
197,d4vd,32595112
198,Armani White,32112167
199,Lady Gaga,31918653
200,L7NNON,31135935
201,DJ Biel do Furduncinho,31135935
202,Bianca,31135935
203,Hozier,29625809
204,ACRAZE,29592837
205,Cherish,29592837
206,DJ Robin,28748438
207,Schürze,28748438
208,Jax Jones,27586749
209,MNEK,27586749
210,Eliza Rose,26102104
211,Interplanetary Criminal,26102104
212,The Chainsmokers,25498185
213,Ryan Castro,25094774
214,XXXTENTACION,24311022
215,Fujii Kaze,23111893
216,Zé Felipe,23111069
217,MC Mari,23111069
218,The Goo Goo Dolls,22805038
219,Oxlade,21988168
220,Musical Youth,21032526
221,MC Tairon,18560499
222,Mc Vitin Da Igrejinha,18560499
223,Dj Win,18560499
224,Ezhel,18487032
225,BEAM,18328362
226,Mc Paiva ZS,18118699
227,MC Ryan SP,18118699
228,Kotim,18118699
229,La Adictiva,18026514
230,Tate McRae,17736407
231,Wizkid,17473185
232,Kyla,17473185
233,Cardi B,16401755
234,Lil Durk,16401755
235,Gorillaz,14365799
236,Tame Impala,14365799
237,Bootie Brown,14365799
238,Yeat,14225246
239,Lil Tjay,14198518
240,Zach Bryan,14120556
241,NAV,13812029
242,Travis Scott,13812029
243,Luísa Sonza,13408802
244,Sofia Carson,12560179
245,Keane,12518192
246,TINI,12113466
247,Ovy On The Drums,12088229
248,Nina Chuba,12066537
249,Brent Faiyaz,11604683
250,Sofía Reyes,11548447
251,Jason Derulo,11548447
252,Ozuna,11380014
253,Sleepy Hallow,11344443
254,347aidan,11344443
255,Alejo,11213636
256,ROBI,11213636
257,Russ,9645688
258,Paulo Londra,8123822
259,Montell Fish,7922803
260,Grace Jones,7910936
261,Romeo Santos,7547399
262,Rick Ross,6933872
263,Lil Wayne,6933872
264,JAY-Z,6933872
265,John Legend,6933872
266,Fridayy,6933872
267,Omar Apollo,6631019
268,Maria Becerra,6505135
269,Charli XCX,6299914
270,Earth,6189481
271,Wind & Fire,6189481
272,Mac Miller,6041708
273,The Temper Trap,6041708
274,Kendrick Lamar,6011014
275,Marília Mendonça,5991288
276,thasup,5819231
277,Lazza,5819231
278,Sfera Ebbasta,5819231
279,Nessa Barrett,5738954
280,Fivio Foreign,5572362
281,Sebastian Yatra,5553916
282,Tyler,5501245
283,The Creator,5501245
284,Tones And I,5441675
