ID,Artist,Streams
140,Myke Towers,74163604
141,Dynoro,72284677
142,Gigi D'Agostino,72284677
143,Gunna,71276873
144,Haze,71172198
145,Rick Ross,69915268
146,P!nk,69413454
147,SZA,68979611
148,Mark Ronson,68643521
149,Loud Luxury,66080138
150,Brando,66080138
151,Reik,65719347
152,Stormzy,65409626
153,Calboy,65097493
154,Maren Morris,64850758
155,ZAYN,63278202
156,Zhavia,63278202
157,Jessie Reyez,62964935
158,Theresa Rex,61264584
159,Lil Dicky,60923818
160,DJ Khaled,60634438
161,Samra,60600805
162,Jhayco,60538179
163,Aaron Smith,60386806
164,Krono,60386806
165,Luvli,60386806
166,Zedd,59934741
167,Grey,59934741
168,Florida Georgia Line,58311587
169,Kina,56148179
170,Snøw,56148179
171,Kanye West,53684863
172,John Mayer,52635350
173,David Bowie,51405117
174,Lil Tecca,50655687
175,Coldplay,50131430
176,Gucci Mane,49976624
177,Jax Jones,46745007
178,Martin Solveig,46745007
179,Madison Beer,46745007
180,Europa,46745007
181,Sheck Wes,46308441
182,Oasis,45211193
183,Jason Mraz,44982026
184,Quavo,42708226
185,The Weeknd,41860251
186,Game of Thrones,41860251
187,Danny Ocean,41554873
188,Ski Mask The Slump God,38697931
189,John Legend,37849199
190,Joyner Lucas,35511203
191,Agnes,34481246
192,Vargas & Lagola,34481246
193,Tiësto,34338238
194,ScHoolboy Q,34020526
195,Juju,32451920
196,Henning May,32451920
197,Duncan Laurence,32377810
198,David Guetta,31472338
199,TOTO,31115946
200,Ali Gatie,30386253
201,R3HAB,30373080
202,A Touch Of Class,30373080
203,Alesso,30115282
204,Chelsea Cutler,29733764
205,Blueface,28524779
206,Guaynaa,28369221
207,Mahmood,27811309
208,Gaby Music,27473872
209,Chris Jedi,27473872
210,Why Don't We,26536605
211,De La Ghetto,25959853
212,Hailee Steinfeld,25503159
213,WATT,25503159
214,Lukas Graham,24937908
215,Joji,24332854
216,Kane Brown,23991416
217,Victoria Monét,23728427
218,Tom Walker,23579867
219,Lil Skies,23087517
220,Kelsea Ballerini,22838099
221,Summer Cem,22639040
222,Roddy Ricch,21077681
223,Ufo361,20516125
224,MAX,20269191
225,Quinn XCII,20269191
226,Zara Larsson,20259045
227,Charli XCX,20116286
228,bülow,20012659
229,MERO,19551549
230,Nipsey Hussle,18614112
231,Tory Lanez,18508186
232,George Ezra,18049979
233,Y2K,17546228
234,bbno$,17546228
235,NATTI NATASHA,17527968
236,Luciano,16874822
237,Blanco Brown,16846702
238,Ashley O,15381241
239,Alessia Cara,14894640
240,Gaullin,14215273
241,Naomi Scott,14147192
242,Anitta,13840161
243,MC Kevin o Chris,13838734
244,Shindy,13807389
245,Robin Schulz,13681598
246,Erika Sirola,13681598
247,Whitney Houston,13369617
248,Nicki Minaj,12667208
249,Sam Feldt,12357223
250,RANI,12357223
251,KC Rebell,12233039
252,Ink,11863905
253,Hit-Boy,11795254
254,NF,10717610
255,TWICE,10605793
256,Farid Bang,10267614
257,French Montana,10267614
258,Khaled,10267614
259,RIN,10250244
260,mgk,9654018
261,YUNGBLUD,9654018
262,Travis Barker,9654018
263,Sia,9521329
264,Labrinth,9521329
265,LSD,9521329
266,Sofía Reyes,9126176
267,Flipp Dinero,8990365
268,Clean Bandit,8988090
269,Demi Lovato,8988090
270,NLE Choppa,8957593
271,Luis Fonsi,8776891
272,Nio Garcia,8631005
273,Casper Magico,8631005
274,Twenty One Pilots,8581502
275,Jack & Jack,8447034
276,Gemitaiz,7235843
277,MadMan,7235843
278,Marciano Cantero,6882345
279,Shirin David,6568819
280,GIMS,6568819
281,Kalazh44,6327655
282,Nimo,6327655
283,Lana Del Rey,6280029
284,Data Luv,5924386
285,Beyoncé,5781876
286,Nekfeu,5716607
287,Damso,5716607
288,RAYE,5603130
289,Dreamville,5558029
290,JID,5558029
291,Bas,5558029
292,EARTHGANG,5558029
293,Young Nudy,5558029
294,PNL,5407706
295,Trippie Redd,5389766
296,Mr Eazi,5383079
297,Lil Wayne,5381713
298,Big Sean,5381713
299,Little Mix,5235720
300,Slipknot,5113002
301,Rammstein,5086398
302,Dardan,5072979
303,Eno,5072979
304,Kontra K,5068278
305,NAV,5044999
306,Playboi Carti,5044999
307,TisaKorean,5033602
308,Murda Beatz,5033602
309,Ghostface Killah,4968610
310,Joe Janiak,4964348
311,A R I Z O N A,4960503
312,Daya,4934599
313,SAFE,4856523
314,Tropkillaz,4713985
315,ZAAC,4713985
316,Elton John,4708224
317,The Killers,4632725
318,TINI,4612123
319,Future,4562521
320,Lil Pump,4533835
321,Fero47,4507145
322,Arcángel,4492902
323,G-Eazy,4492703
324,ChocQuibTown,4486084
325,Zion & Lennox,4486084
326,Rauw Alejandro,4465013
327,Kehlani,4434371
328,Marília Mendonça,4420338
