ID,Artist,Streams
143,Robin Schulz,55314230
144,James Blunt,55314230
145,BTS,54965364
146,Wizkid,53870096
147,Kyla,53870096
148,Miley Cyrus,53583799
149,Lil Yachty,51777497
150,G-Eazy,51756229
151,Zacari,51173636
152,Abraham Mateo,49501742
153,Christian Daniel,49501742
154,Sean Paul,49112254
155,Anne-Marie,49112254
156,Anuel AA,49047066
157,Tay-K,49001948
158,Skrillex,48415124
159,Poo Bear,48415124
160,Harry Styles,47506955
161,Sam Hunt,47409854
162,blackbear,45713490
163,Alan Walker,44714954
164,KYLE,44472050
165,Jesse & Joy,44329884
166,Gente De Zona,44329884
167,2 Chainz,43679590
168,Trey Songz,43679590
169,Jhené Aiko,43679590
170,Big Shaq,41854784
171,Jax Jones,37599293
172,Anitta,35521530
173,Frank Ocean,34406677
174,KAROL G,34170271
175,Martin Jensen,33784638
176,Nate Dogg,31797957
177,Oasis,31679032
178,Stefflon Don,31261080
179,Bausa,30648167
180,The Killers,29940745
181,Grey,28525107
182,Fetty Wap,28228594
183,CVBZ,28228594
184,Noah Cyrus,28200653
185,Prince Royce,26047450
186,Ellie Goulding,24971460
187,Juliander,24691937
188,Justin Timberlake,23648832
189,LANY,20792433
190,Thomas Rhett,19890480
191,Rae Sremmurd,19437285
192,Slim Jxmmi,19437285
193,Pabllo Vittar,18799438
194,Sigala,18626931
195,Ella Eyre,18626931
196,The Night Game,18300544
197,The Script,17562527
198,Dalmata,17479969
199,Nego do Borel,15683841
200,Enrique Iglesias,15489523
201,Descemer Bueno,15489523
202,N.E.R.D,15122013
203,AFROJACK,15029176
204,Charli XCX,15029176
205,ItaloBrothers,15012179
206,Lil Xan,14976246
207,Kane Brown,14896115
208,Lauren Alaina,14896115
209,Fall Out Boy,14861124
210,R3HAB,14324209
211,Quintino,14324209
212,Dimitri Vegas & Like Mike,14323078
213,Dimitri Vegas,14323078
214,Kiiara,14323078
215,Rich The Kid,14023776
216,Starley,13968616
217,Ryan Riback,13968616
218,Lil Peep,13681201
219,Astrid S,13361511
220,,10597738
221,Sabrina Carpenter,10566673
222,Linkin Park,10496902
223,NAV,10384810
224,Ariana Grande,10166379
225,Mariah Carey,9951822
226,Lord Huron,9724990
227,MØ,9665078
228,Fifth Harmony,8879995
229,Famous Dex,8734473
230,Yebba,8589331
231,Pitbull,7027608
232,De La Ghetto,6981430
233,RAYE,6338213
234,Maite Perroni,6150721
235,Cali Y El Dandee,6150721
236,Michael Jackson,4210906
237,Wham!,4040197
238,Lil Tracy,3925527
239,Steve Aoki,3462507
240,Lauren Jauregui,3462507
241,Miguel,3416878
242,Diplo,3408403
243,6ix9ine,3342375
244,YBN Nahmir,3327761
245,Tom Petty,3273724
246,Mike Posner,3160615
247,Burak Yeter,3156548
248,Danelle Sandoval,3156548
