ID,Artist,Streams
207,Jorja Smith,27387527
208,Ty Dolla $ign,27268754
209,Lil Uzi Vert,27176950
210,Tame Impala,27011625
211,Kelly Clarkson,26678104
212,José Feliciano,26494898
213,Don Toliver,25589939
214,Chris Rea,24378561
215,Adriana Proenza,24217873
216,Paul McCartney,24216468
217,Why Don't We,23544897
218,PARTYNEXTDOOR,22785385
219,Nat King Cole,22269455
220,Bing Crosby,22226848
221,Summer Walker,20491687
222,Burl Ives,20184247
223,Clipse,19916542
224,Kenny G,19916542
225,Riton,19908425
226,Oliver Heldens,19908425
227,Vula,19908425
228,Shakin' Stevens,19508057
229,Piso 21,19408011
230,Christian Nodal,19408011
231,Dean Martin,19351600
232,The Ronettes,19320035
233,KHEA,19009264
234,Cazzu,19009264
235,Paulo Londra,18765994
236,Nimo,18455817
237,Perry Como,18095256
238,The Fontane Sisters,18095256
239,Mitchell Ayres & His Orchestra,18095256
240,The Pogues,17843608
241,Kirsty MacColl,17843608
242,TWICE,17795270
243,Daryl Hall & John Oates,17739426
244,Gradur,17427072
245,Heuss L'enfoiré,17427072
246,Gambi,16970642
247,Elvis Presley,16607506
248,Becky G,16595794
249,Lexa,15954116
250,Luísa Sonza,15954116
251,Rebecca,15954116
252,Bryson Tiller,15406864
253,Sido,15034086
254,Frank Ocean,14762538
255,DJ Luian,14545045
256,Mambo Kingz,14545045
257,Brytiago,14545045
258,Internet Money,14263007
259,Sebastian Yatra,14069260
260,Dayvi,13984062
261,Victor Cardenas,13984062
262,Kelly Ruíz,13984062
263,Avicii,13761629
264,Aloe Blacc,13761629
265,Blanco Brown,13713333
266,David Bowie,13404003
267,PnB Rock,13009351
268,Sunday Service Choir,12900186
269,YUNGBLUD,12402011
270,Darlene Love,12048633
271,The Cratez,11536368
272,Bonez MC,11536368
273,Britney Spears,11521707
274,Fred Hammond,11183853
275,RIN,10879816
276,True Damage,10662332
277,Keke Palmer,10662332
278,JEON SOYEON,10662332
279,Duckwrth,10662332
280,Thutmose,10662332
281,League of Legends,10662332
282,Omar Montes,10592239
283,Bad Gyal,10592239
284,Marracash,10401867
285,Sfera Ebbasta,10401867
286,Ezhel,9908278
287,C. Tangana,9431948
288,Paloma Mami,9431948
289,TINI,9386488
290,Chance the Rapper,9350346
291,MadeinTYO,9350346
292,Dynoro,9009547
293,Gigi D'Agostino,9009547
294,Hava,6818219
295,Tory Lanez,6740180
296,T-Pain,6740180
297,SUGA,6288633
298,The Jackson 5,6207234
299,Bausa,6134821
300,SAINt JHN,6132839
301,Imanbek,6132839
302,Migos,6058728
303,Elton John,6016368
304,j-hope,5933462
305,Henrique & Juliano,5806140
306,Moneybagg Yo,5688934
307,Megan Thee Stallion,5618771
308,Liz Gillies,5582405
309,Chuck Berry,5539728
310,G-Eazy,5463248
311,SuperM,5421847
312,Meghan Trainor,5349912
313,Evan Rachel Wood,5332232
314,Sia,5314400
315,NAV,5291839
316,Playboi Carti,5291839
317,Bruce Springsteen,5264581
318,Leona Lewis,5236156
319,YG,5120047
320,Carlos Santana,5120047
321,USHER,5084823
322,Ufo361,5060101
323,Macklemore,5034351
324,Fall Out Boy,5034351
325,Blueface,4949532
326,Murda,4848177
327,KSI,4777684
328,S-X,4777684
329,AC/DC,4660169
330,SZA,4643074
331,Bryant Myers,4409061
332,RAF Camora,4311097
