ID,Artist,Streams
269,AP Dhillon,13127848
270,Edgardo Nuñez,11328963
271,Los Dareyes De La Sierra,11328963
272,cassö,9554681
273,D-Block Europe,9554681
274,Nicky Jam,8667214
275,Darshan Raval,8305605
276,BEAM,8284432
277,Toian,8284432
278,Tito Double P,8191014
279,Joel De La P,8191014
280,Luis R Conriquez,8191014
281,Simone Mendes,8162846
282,TINI,8154551
283,Sech,8007740
284,Emir Can İğrek,7993947
285,MC Caverinha,7938687
286,KayBlack,7938687
287,Wall Hein,7938687
288,JID,7930057
289,Zé Neto & Cristiano,7900591
290,LiL CaKe,7894233
291,Migrantes,7894233
292,Nico Valdi,7894233
293,The Chainsmokers,7783693
294,The Goo Goo Dolls,7681891
295,LISA,7656727
296,Avicii,7565311
297,DaBaby,7504989
298,Twenty One Pilots,7459466
