ID,Artist,Streams
116,Lil Uzi Vert,76911371
117,Normani,75842742
118,David Bowie,74620870
119,Prince Royce,73534699
120,DJ Luian,73534699
121,Mambo Kingz,73534699
122,Brenda Lee,72762503
123,Camilo,71521463
124,Maren Morris,71043936
125,Grey,71043936
126,Zion & Lennox,70157314
127,Bobby Helms,69704599
128,Florida Georgia Line,68845388
129,Joyner Lucas,67318465
130,Kendrick Lamar,65112590
131,JENNIE,64515205
132,Andy Williams,64066104
133,Labrinth,64050432
134,LSD,64050432
135,Brytiago,62790643
136,Band Aid,62482486
137,Lil Mosey,61643546
138,BlocBoy JB,60920566
139,Frank Sinatra,60801747
140,A$AP Rocky,60100346
141,Tiësto,60061810
142,Dzeko,60061810
143,Preme,60061810
144,Coldplay,56716255
145,Bing Crosby,56501014
146,Skepta,55573091
147,Shawn Mendes,55337201
148,KEVIN ROLDAN,54406342
149,John Lennon,53972483
150,Yoko Ono,53972483
151,Paul McCartney,51516122
152,B. Swanson Quartet,49178905
153,SZA,46195138
154,Dean Martin,44653325
155,Nat King Cole,41888114
156,Steve Aoki,41838532
157,BTS,41838532
158,Chris Rea,41715679
159,Meghan Trainor,41203991
160,Empress Of,39347154
161,Ski Mask The Slump God,39046327
162,Felipe Araújo,38274452
163,Ferrugem,38274452
164,Rudimental,37380161
165,Jess Glynne,37380161
166,Macklemore,37380161
167,Dan Caplen,37380161
168,José Feliciano,36691887
169,Haze,36022444
170,Kelly Clarkson,35766982
171,Oasis,34989467
172,Burl Ives,34532680
173,Brendon Urie,34181513
174,Julia Michaels,33964461
175,The Ronettes,32716925
176,Alex Rose,32250721
177,Rauw Alejandro,32250721
178,Lenny Tavárez,32250721
179,Cazzu,32250721
180,Lyanno,32250721
181,Martin Garrix,31512141
182,The Pogues,31504561
183,Kirsty MacColl,31504561
184,The Weeknd,31364660
185,Elley Duhé,31029220
186,Alesso,30726936
187,Shakin' Stevens,29997748
188,Madison Beer,29814637
189,DJ Khaled,29137958
190,Chance the Rapper,29137958
191,Bobby Shmurda,29107606
192,Bantu,28470578
193,Charli XCX,28350000
194,Troye Sivan,28350000
195,Jason Derulo,27939463
196,Willy William,27939463
197,Brett Eldredge,27835728
198,Elvis Presley,27020662
199,Aminé,26724599
200,TOTO,26503343
201,Jason Mraz,26372694
202,Britney Spears,26370580
203,Liz Gillies,25491154
204,K/DA,25295399
205,(G)I-DLE,25295399
206,Jaira Burns,25295399
207,League of Legends,25295399
208,Daryl Hall & John Oates,24428332
209,Alan Walker,24294489
210,Joji,23739072
211,Perry Como,23176498
212,The Fontane Sisters,23176498
213,Mitchell Ayres & His Orchestra,23176498
214,Marc Anthony,22705382
215,Will Smith,22705382
216,Zion,22598241
217,Capital Bra,21755896
218,Lele Pons,21447533
219,Ella Mai,20413759
220,Elton John,20305046
221,Sophia Somajo,20045592
222,Rich The Kid,19890762
223,Kylie Minogue,19727561
224,Shakira,19572327
225,Thalia,19049562
226,Piso 21,19032515
227,The Jackson 5,18562600
228,Gesaffelstein,18491016
229,Winona Oak,17899419
230,Dennis Lloyd,17724531
231,Liam Payne,17270429
232,Lennon Stella,17270429
233,Daniel Caesar,16635238
234,H.E.R.,16635238
235,Salmo,16201251
236,Takeoff,15184951
237,Lil Wayne,14400418
238,Chuck Berry,14172552
239,Tony Bennett,13938686
240,Roddy Ricch,13922154
241,YG,13469183
242,2 Chainz,13469183
243,Big Sean,13469183
244,Hailee Steinfeld,13199092
245,WATT,13199092
246,Zac Efron,12862667
247,Zendaya,12862667
248,Pentatonix,12582937
249,MERO,12435927
250,Leona Lewis,12254667
251,Chris Brown,11540016
252,Rag'n'Bone Man,11489269
253,Sfera Ebbasta,10908708
254,Gabriel Diniz,10677560
255,SHAED,10552606
256,Michael Jackson,9873609
257,Wizkid,9585342
258,Anitta,9582860
259,MC L da Vinte,9491388
260,MC Gury,9491388
261,Travis Barker,9418581
262,DJ SpinKing,9240704
263,Lewis Capaldi,9004586
264,Kris Kross Amsterdam,8925180
265,The Boy Next Door,8925180
266,Conor Maynard,8925180
267,Gzuz,8906741
268,DENNIS,8823768
269,MC Kevinho,8823768
270,The Killers,8211621
271,Bruce Springsteen,8151687
272,Gwen Stefani,7368449
273,Blake Shelton,7368449
274,Eartha Kitt,7324176
275,Henri René and His Orchestra,7324176
276,Shania Twain,7277652
277,Stevie Wonder,7254737
278,Shindy,7149748
279,Mykola Dmytrovych Leontovych,6584520
280,John Williams,6584520
281,Darlene Love,6495386
282,Fabolous,6416037
283,*NSYNC,6340719
284,The Puppini Sisters,6007026
285,JAY-Z,5949449
286,Rick Ross,5949449
287,Kehlani,5817640
288,Micro TDH,5487998
289,The Beach Boys,5461546
290,Fabri Fibra,5326485
291,NSTASIA,5287257
292,MARINA,5252329
293,Stan Kenton,5251429
294,Judy Garland,5168019
295,Alec Benjamin,5129012
296,Sean Ono Lennon,5071367
297,Gene Autry,5063386
298,Peter Manos,4761551
299,AC/DC,4699023
300,Jesse®,4680055
301,Wisin & Yandel,4672012
302,LX,4640455
303,Maxwell,4640455
304,Bonez MC,4640455
305,Sa4,4640455
306,Lana Del Rey,4629973
307,Zé Neto & Cristiano,4460662
308,Avril Lavigne,4448236
309,Marília Mendonça,4279596
310,Bonn,4272968
311,KITSCHKRIEG,4266286
312,SFR,4266286
313,GRiNGO,4266286
314,Ufo361,4266286
315,Trettmann,4266286
316,Au/Ra,4248897
317,Tomine Harket,4248897
318,EXO,4241042
319,Portugal. The Man,4221541
320,Swizz Beatz,4191763
321,Luciano,4156714
322,Márcia Fellipe,4116188
323,Jerry Smith,4116188
324,Bryant Myers,4115373
325,6LACK,4101557
326,Ray Parker Jr.,4072158
327,Wisin,4049957
328,Daft Punk,4046640
