ID,Artist,Streams
176,Small Jam,58963869
177,Halsey,57878174
178,Anne-Marie,56934036
179,Tiago PZK,55530941
180,Calvin Harris,54151457
181,CJ,54038811
182,Cochise,53853037
183,$NOT,53853037
184,Bas,53076484
185,Boza,52867491
186,Lil Wayne,52824908
187,sangiovanni,52348105
188,Justin Quiles,52243455
189,Chimbala,52243455
190,Zion & Lennox,52243455
191,Niall Horan,51870855
192,Lil Uzi Vert,50786338
193,Ty Dolla $ign,45433383
194,Rochy RD,44813977
195,Nicki Nicole,44813977
196,Vegedream,44744021
197,Nathan Evans,44107039
198,220 KID,44107039
199,Tainy,43939315
200,Jawsh 685,43553424
201,Jason Derulo,43553424
202,blackbear,42914052
203,Young Thug,42145574
204,Arctic Monkeys,41193806
205,Gym Class Heroes,41056923
206,Farruko,40731502
207,YoungBoy Never Broke Again,40440978
208,Jack Harlow,39353393
209,Matheus Fernandes,39220166
210,Dilsinho,39220166
211,Ava Max,38526150
212,mgk,37740874
213,Lorde,37366187
214,MC Kevin o Chris,35814063
215,Marc Seguí,35741183
216,Pol Granch,35741183
217,Black Eyed Peas,35131045
218,Shakira,35131045
219,MYA,34449710
220,Madison Beer,33099424
221,TWICE,32410044
222,Troye Sivan,32254840
223,Lil Tecca,31679277
224,XXXTENTACION,31324905
225,BANDIDO,31245504
226,Rei,31245504
227,Mari Fernandez,31034767
228,Macklemore & Ryan Lewis,30980643
229,Macklemore,30980643
230,Ryan Lewis,30980643
231,Ray Dalton,30980643
232,Adam Levine,30595661
233,Young Stoner Life,29386732
234,Ashnikko,28256533
235,Princess Nokia,28256533
236,Manuel Turizo,27128411
237,MC Zaquin,26672289
238,MC Rick,26672289
239,Skrillex,26250773
240,Shouse,25987100
241,42 Dugg,25657491
242,KSI,25577915
243,Bo Burnham,25032143
244,Pashanim,24830530
245,LIT killah,24285437
246,Eladio Carrion,23397507
247,Chance the Rapper,22854025
248,Gusttavo Lima,22462061
249,Alok,22441790
250,Dj GBR,22441790
251,Malu,22138694
252,DJ Lucas Beat,22138694
253,Jamie Miller,22116168
254,BLANCO,20666955
255,Sfera Ebbasta,20666955
256,Nicki Minaj,20352337
257,Alex Rose,20329174
258,ITZY,19358664
259,DJ Khaled,18540772
260,Twenty One Pilots,18413536
261,Dhruv,18313609
262,El Alfa,18223939
263,Soso Maness,17931439
264,PLK,17931439
265,Luan Santana,17618128
266,Camilo,17568220
267,Pharrell Williams,17428086
268,Dave,17200922
269,Fedez,16761035
270,Achille Lauro,16761035
271,Orietta Berti,16761035
272,Beach Bunny,16584797
273,Joyner Lucas,15891350
274,Brent Faiyaz,15873827
275,Lil Mosey,15714943
276,Gotye,15707681
277,Kimbra,15707681
278,Sarah Cothran,15512316
279,Sleepy Hallow,14385164
280,Snow Tha Product,12456044
281,Bonez MC,12287992
282,Stormzy,12250647
283,Normani,11955256
284,Stunna Gambino,11869336
285,John Mayer,11613026
286,Casper Magico,11287361
287,Ozuna,11287361
288,Wisin & Yandel,11287361
289,Milly,10785370
290,Jay Wheeler,10785370
291,Amenazzy,10785370
292,MARINA,10663038
293,benny blanco,10596778
294,Wesley Safadão,10524375
295,Daddy Yankee,10369497
296,JP Saxe,10299751
297,Julia Michaels,10299751
298,Martin Garrix,10223445
299,Bono,10223445
300,The Edge,10223445
301,Oasis,10047211
302,Fana Hues,9142721
303,DJ Drama,8884283
304,Kanye West,8859168
305,Pusha T,8859168
306,Smiley,8269753
307,Teezo Touchdown,7917707
308,Chris Brown,7371935
309,Belly,7365053
310,RAF Camora,7084292
311,Domo Genesis,6988886
312,Barbara Pravi,6935400
313,The Neptunes,6731106
314,Ingratax,6584896
315,Blind Channel,6277641
316,Go_A,6237019
317,TOMORROW X TOGETHER,6040553
318,Seori,6040553
319,DAISY WORLD,6034281
320,Big Red Machine,5876058
321,Taylor Swift,5876058
322,Rick Ross,5822266
323,The-Dream,5822266
324,Emilia,5627257
325,Vitor Fernandes,5618268
326,Cordae,5404939
327,Rah Swish,5335271
328,L-Gante,5290877
329,Pink Sweat$,5258000
330,Future,5241227
331,Matt Maltese,5215969
332,187 Strassenbande,5203700
333,Frauenarzt,5203700
334,BIA,5186354
335,Gjon's Tears,5174437
336,Kane Brown,5173178
337,Dream,5156496
338,Daði Freyr,5152139
339,Walker Hayes,5145432
340,Romeo Santos,5103863
341,Raí Saia Rodada,5088848
342,Evaluna Montaner,5062404
343,Mc Poze do Rodo,5051514
344,Neo Beats,5051514
345,Mainstreet,5051514
346,Shirin David,5029898
347,Jorge & Mateus,5018076
348,ElyOtto,5018005
349,Blxst,4992405
350,Tyga,4992405
351,Luísa Sonza,4973937
352,Linkin Park,4910070
